,categ,entity_i,entity_pos,entity_root,entity_tag,entity_text,i,mention_pos,mention_root,mention_tag,mention_text,t0,t1
4451,reader,,,READER,,,51845,PRON,you,PRP,You,51844,51868
4452,unknown,,,UNKNOWN,,,51861,DET,an,DT,an,51844,51868
4453,unknown,,,UNKNOWN,,,51884,DET,a,DT,a,51880,51907
4454,unknown,,,UNKNOWN,,,51887,DET,all,DT,all,51880,51907
4455,unknown,,,UNKNOWN,,,51890,DET,all,DT,all,51880,51907
4456,unknown,,,UNKNOWN,,,51903,DET,a,DT,a,51880,51907
4457,unknown,,,UNKNOWN,,,51913,DET,a,DT,a,51908,51938
4458,unknown,,,UNKNOWN,,,51921,DET,a,DT,a,51908,51938
4459,reader,,,READER,,,51924,DET,your,PRP$,your,51908,51938
4460,unknown,,,UNKNOWN,,,51927,PRON,who,WP,who,51908,51938
4461,unknown,,,UNKNOWN,,,51929,DET,the,DT,the,51908,51938
4462,unknown,,,UNKNOWN,,,51943,DET,a,DT,a,51938,51971
4463,unknown,,,UNKNOWN,,,51946,DET,the,DT,the,51938,51971
4464,unknown,,,UNKNOWN,,,51951,DET,a,DT,a,51938,51971
4465,reader,,,READER,,,51954,PRON,you,PRP,you,51938,51971
4466,unknown,,,UNKNOWN,,,51956,PRON,who,WP,who,51938,51971
4467,unknown,,,UNKNOWN,,,51958,DET,the,DT,the,51938,51971
4468,unknown,,,UNKNOWN,,,51963,DET,the,DT,the,51938,51971
4469,environment,,,ENVIRONMENT,,,51967,DET,this,DT,this,51938,51971
4470,reader,,,READER,,,51976,PRON,you,PRP,You,51976,51989
4471,unknown,,,UNKNOWN,,,51978,DET,a,DT,a,51976,51989
4472,environment,,,ENVIRONMENT,,,51991,DET,that,DT,that,51990,52003
4473,unknown,,,UNKNOWN,,,51993,DET,a,DT,a,51990,52003
4474,reader,,,READER,,,51998,PRON,you,PRP,you,51990,52003
4475,unknown,,,UNKNOWN,,,52002,DET,a,DT,a,51990,52003
4476,unknown,,,UNKNOWN,,,52023,PRON,what,WP,What,52023,52037
4477,unknown,,,UNKNOWN,,,52038,PRON,what,WP,What,52038,52043
4478,unknown,,,UNKNOWN,,,52043,PRON,what,WP,What,52043,52053
4479,environment,,,ENVIRONMENT,,,52045,DET,that,DT,that,52043,52053
4480,unknown,,,UNKNOWN,,,52053,PRON,what,WP,What,52053,52065
4481,unknown,,,UNKNOWN,,,52072,DET,each,DT,Each,52072,52088
4482,unknown,,,UNKNOWN,,,52074,DET,these,DT,these,52072,52088
4483,unknown,,,UNKNOWN,,,52077,DET,a,DT,a,52072,52088
4484,unknown,,,UNKNOWN,,,52088,PRON,what,WP,what,52088,52159
4485,unknown,,,UNKNOWN,,,52093,DET,all,PDT,all,52088,52159
4486,unknown,,,UNKNOWN,,,52094,DET,the,DT,the,52088,52159
4487,unknown,,,UNKNOWN,,,52105,DET,no,DT,no,52088,52159
4488,environment,,,ENVIRONMENT,,,52132,PRON,it,PRP,it,52088,52159
4489,unknown,,,UNKNOWN,,,52143,PRON,what,WP,what,52088,52159
4490,unknown,,,UNKNOWN,,,52145,DET,the,DT,the,52088,52159
4491,person,,,PERSON,,,52147,PRON,he,PRP,he,52088,52159
4492,unknown,,,UNKNOWN,,,52151,DET,the,DT,the,52088,52159
4493,unknown,,,UNKNOWN,,,52153,PRON,who,WP,who,52088,52159
4494,unknown,,,UNKNOWN,,,52240,DET,a,DT,a,52230,52256
4495,unknown,,,UNKNOWN,,,52246,DET,a,DT,a,52230,52256
4496,unknown,,,UNKNOWN,,,52250,DET,which,WDT,which,52230,52256
4497,unknown,,,UNKNOWN,,,52259,DET,the,DT,the,52257,52266
4498,environment,,,ENVIRONMENT,,,52266,DET,that,DT,That,52266,52269
4499,unknown,,,UNKNOWN,,,52276,DET,a,DT,a,52274,52280
4500,unknown,,,UNKNOWN,,,52296,DET,a,DT,a,52291,52335
4501,unknown,,,UNKNOWN,,,52324,DET,which,WDT,which,52291,52335
4502,unknown,,,UNKNOWN,,,52326,DET,the,DT,the,52291,52335
4503,environment,,,ENVIRONMENT,,,52337,DET,this,DT,this,52335,52361
4504,unknown,,,UNKNOWN,,,52339,DET,a,DT,a,52335,52361
4505,unknown,,,UNKNOWN,,,52343,DET,a,DT,a,52335,52361
4506,unknown,,,UNKNOWN,,,52349,DET,a,DT,a,52335,52361
4507,unknown,,,UNKNOWN,,,52361,PRON,what,WP,What,52361,52404
4508,unknown,,,UNKNOWN,,,52384,PRON,what,WP,what,52361,52404
4509,person,,,PERSON,,,52390,PRON,himself,PRP,himself,52361,52404
4510,unknown,,,UNKNOWN,,,52407,DET,the,DT,the,52404,52446
4511,unknown,,,UNKNOWN,,,52436,PRON,they,PRP,they,52404,52446
4512,unknown,,,UNKNOWN,,,52440,DET,another,DT,another,52404,52446
4513,unknown,,,UNKNOWN,,,52474,DET,no,DT,no,52466,52501
4514,unknown,,,UNKNOWN,,,52478,DET,the,DT,the,52466,52501
4515,unknown,,,UNKNOWN,,,52487,DET,the,DT,the,52466,52501
4516,unknown,,,UNKNOWN,,,52493,DET,no,DT,no,52466,52501
4517,environment,,,ENVIRONMENT,,,52499,PRON,it,PRP,it,52466,52501
4518,unknown,,,UNKNOWN,,,52511,PRON,who,WP,who,52501,52563
4519,unknown,,,UNKNOWN,,,52516,DET,the,DT,the,52501,52563
4520,unknown,,,UNKNOWN,,,52520,PRON,who,WP,who,52501,52563
4521,unknown,,,UNKNOWN,,,52523,DET,the,DT,the,52501,52563
4522,unknown,,,UNKNOWN,,,52532,PRON,who,WP,who,52501,52563
4523,unknown,,,UNKNOWN,,,52542,PRON,who,WP,who,52501,52563
4524,unknown,,,UNKNOWN,,,52571,DET,which,WDT,which,52563,52613
4525,unknown,,,UNKNOWN,,,52573,DET,all,DT,all,52563,52613
4526,unknown,,,UNKNOWN,,,52580,DET,the,DT,the,52563,52613
4527,unknown,,,UNKNOWN,,,52583,DET,which,WDT,which,52563,52613
4528,unknown,,,UNKNOWN,,,52589,DET,such,PDT,such,52563,52613
4529,unknown,,,UNKNOWN,,,52590,DET,a,DT,a,52563,52613
4530,environment,,,ENVIRONMENT,,,52596,PRON,it,PRP,it,52563,52613
4531,unknown,,,UNKNOWN,,,52626,DET,any,DT,any,52613,52648
4532,unknown,,,UNKNOWN,,,52632,DET,a,DT,a,52613,52648
4533,unknown,,,UNKNOWN,,,52641,DET,which,WDT,which,52613,52648
4534,unknown,,,UNKNOWN,,,52665,DET,a,DT,a,52648,52669
4535,unknown,,,UNKNOWN,,,52669,DET,the,DT,The,52669,52716
4536,unknown,,,UNKNOWN,,,52672,DET,a,DT,a,52669,52716
4537,unknown,,,UNKNOWN,,,52680,PRON,who,WP,who,52669,52716
4538,unknown,,,UNKNOWN,,,52684,DET,the,DT,the,52669,52716
4539,unknown,,,UNKNOWN,,,52690,DET,a,DT,a,52669,52716
4540,environment,,,ENVIRONMENT,,,52692,DET,that,WDT,that,52669,52716
4541,unknown,,,UNKNOWN,,,52719,PRON,what,WP,what,52716,52741
4542,unknown,,,UNKNOWN,,,52724,PRON,we,PRP,we,52716,52741
4543,unknown,,,UNKNOWN,,,52726,DET,the,DT,the,52716,52741
4544,environment,,,ENVIRONMENT,,,52728,DET,that,WDT,that,52716,52741
4545,unknown,,,UNKNOWN,,,52733,DET,a,DT,a,52716,52741
4546,unknown,,,UNKNOWN,,,52738,DET,a,DT,a,52716,52741
4547,reader,,,READER,,,52824,PRON,you,PRP,You,52824,52832
4548,unknown,,,UNKNOWN,,,52833,PRON,what,WP,What,52833,52838
4549,unknown,,,UNKNOWN,,,52871,DET,the,DT,the,52867,52891
4550,unknown,,,UNKNOWN,,,52881,DET,the,DT,the,52867,52891
4551,environment,,,ENVIRONMENT,,,52884,DET,that,WDT,that,52867,52891
4552,unknown,,,UNKNOWN,,,52969,DET,the,DT,the,52963,52974
4553,unknown,,,UNKNOWN,,,53059,DET,all,DT,all,53035,53064
4554,unknown,,,UNKNOWN,,,53060,PRON,who,WP,who,53035,53064
4555,unknown,,,UNKNOWN,,,53077,DET,such,PDT,such,53075,53108
4556,unknown,,,UNKNOWN,,,53078,DET,a,DT,a,53075,53108
4557,unknown,,,UNKNOWN,,,53085,DET,the,DT,the,53075,53108
4558,unknown,,,UNKNOWN,,,53093,DET,such,PDT,such,53075,53108
4559,unknown,,,UNKNOWN,,,53094,DET,a,DT,a,53075,53108
4560,unknown,,,UNKNOWN,,,53102,DET,a,DT,a,53075,53108
4561,unknown,,,UNKNOWN,,,53104,PRON,what,WP,what,53075,53108
4562,unknown,,,UNKNOWN,,,53111,DET,the,DT,the,53108,53120
4563,unknown,,,UNKNOWN,,,53130,DET,the,DT,the,53120,53162
4564,environment,,,ENVIRONMENT,,,53152,DET,that,DT,that,53120,53162
4565,unknown,,,UNKNOWN,,,53154,DET,all,DT,all,53120,53162
4566,environment,,,ENVIRONMENT,,,53158,DET,that,DT,that,53120,53162
4567,unknown,,,UNKNOWN,,,53167,DET,the,DT,the,53162,53199
4568,unknown,,,UNKNOWN,,,53174,DET,the,DT,the,53162,53199
4569,unknown,,,UNKNOWN,,,53179,PRON,what,WP,what,53162,53199
4570,unknown,,,UNKNOWN,,,53186,DET,a,DT,a,53162,53199
4571,unknown,,,UNKNOWN,,,53189,PRON,who,WP,who,53162,53199
4572,unknown,,,UNKNOWN,,,53194,DET,the,DT,the,53162,53199
4573,unknown,,,UNKNOWN,,,53204,DET,the,DT,the,53199,53243
4574,unknown,,,UNKNOWN,,,53211,DET,which,WDT,which,53199,53243
4575,environment,,,ENVIRONMENT,,,53214,DET,that,DT,that,53199,53243
4576,unknown,,,UNKNOWN,,,53220,DET,the,DT,the,53199,53243
4577,unknown,,,UNKNOWN,,,53224,DET,every,DT,every,53199,53243
4578,unknown,,,UNKNOWN,,,53229,DET,the,DT,the,53199,53243
4579,unknown,,,UNKNOWN,,,53235,PRON,whom,WP,whom,53199,53243
4580,unknown,,,UNKNOWN,,,53256,DET,a,DT,a,53243,53290
4581,unknown,,,UNKNOWN,,,53261,DET,a,DT,a,53243,53290
4582,unknown,,,UNKNOWN,,,53286,DET,the,DT,the,53243,53290
4583,environment,,,ENVIRONMENT,,,53293,PRON,it,PRP,it,53290,53347
4584,unknown,,,UNKNOWN,,,53306,DET,the,DT,the,53290,53347
4585,unknown,,,UNKNOWN,,,53313,DET,any,DT,any,53290,53347
4586,unknown,,,UNKNOWN,,,53316,DET,the,DT,the,53290,53347
4587,unknown,,,UNKNOWN,,,53325,DET,no,DT,no,53290,53347
4588,unknown,,,UNKNOWN,,,53331,PRON,we,PRP,we,53290,53347
4589,unknown,,,UNKNOWN,,,53338,DET,the,DT,the,53290,53347
4590,unknown,,,UNKNOWN,,,53341,DET,the,DT,the,53290,53347
4591,unknown,,,UNKNOWN,,,53352,DET,any,DT,any,53347,53419
4592,environment,,,ENVIRONMENT,,,53364,PRON,it,PRP,it,53347,53419
4593,environment,,,ENVIRONMENT,,,53375,PRON,it,PRP,it,53347,53419
4594,environment,,,ENVIRONMENT,,,53383,DET,that,DT,that,53347,53419
4595,unknown,,,UNKNOWN,,,53401,DET,the,DT,the,53347,53419
4596,unknown,,,UNKNOWN,,,53411,DET,any,DT,any,53347,53419
4597,environment,,,ENVIRONMENT,,,53421,PRON,it,PRP,it,53419,53460
4598,unknown,,,UNKNOWN,,,53422,DET,a,DT,a,53419,53460
4599,environment,,,ENVIRONMENT,,,53460,DET,this,DT,This,53460,53473
4600,unknown,,,UNKNOWN,,,53465,DET,a,DT,a,53460,53473
4601,unknown,,,UNKNOWN,,,53473,PRON,what,WP,What,53473,53489
4602,unknown,,,UNKNOWN,,,53478,DET,the,DT,the,53473,53489
4603,unknown,,,UNKNOWN,,,53481,DET,the,DT,the,53473,53489
4604,unknown,,,UNKNOWN,,,53524,DET,the,DT,the,53514,53528
4605,unknown,,,UNKNOWN,,,53542,DET,no,DT,no,53528,53601
4606,unknown,,,UNKNOWN,,,53545,DET,whatever,WDT,whatever,53528,53601
4607,unknown,,,UNKNOWN,,,53554,DET,every,DT,every,53528,53601
4608,environment,,,ENVIRONMENT,,,53557,PRON,it,PRP,it,53528,53601
4609,unknown,,,UNKNOWN,,,53568,DET,a,DT,a,53528,53601
4610,unknown,,,UNKNOWN,,,53574,DET,all,DT,all,53528,53601
4611,environment,,,ENVIRONMENT,,,53590,PRON,it,PRP,it,53528,53601
4612,unknown,,,UNKNOWN,,,53594,DET,the,DT,the,53528,53601
4613,unknown,,,UNKNOWN,,,53611,DET,the,DT,the,53601,53613
4614,unknown,,,UNKNOWN,,,53642,DET,a,DT,a,53613,53671
4615,unknown,,,UNKNOWN,,,53651,DET,a,DT,a,53613,53671
4616,unknown,,,UNKNOWN,,,53663,DET,the,DT,the,53613,53671
4617,environment,,,ENVIRONMENT,,,53671,PRON,it,PRP,It,53671,53694
4618,unknown,,,UNKNOWN,,,53673,DET,a,DT,a,53671,53694
4619,environment,,,ENVIRONMENT,,,53678,PRON,it,PRP,it,53671,53694
4620,unknown,,,UNKNOWN,,,53690,DET,the,DT,the,53671,53694
4621,unknown,,,UNKNOWN,,,53713,DET,a,DT,a,53710,53736
4622,unknown,,,UNKNOWN,,,53719,DET,the,DT,the,53710,53736
4623,unknown,,,UNKNOWN,,,53733,DET,the,DT,the,53710,53736
4624,environment,,,ENVIRONMENT,,,53739,DET,this,DT,this,53736,53775
4625,unknown,,,UNKNOWN,,,53749,DET,a,DT,a,53736,53775
4626,unknown,,,UNKNOWN,,,53763,DET,a,DT,a,53736,53775
4627,unknown,,,UNKNOWN,,,53768,DET,the,DT,the,53736,53775
4628,unknown,,,UNKNOWN,,,53771,DET,the,DT,the,53736,53775
4629,unknown,,,UNKNOWN,,,53807,DET,the,DT,the,53800,53812
4630,unknown,,,UNKNOWN,,,53840,PRON,we,PRP,We,53839,53864
4631,person,,,PERSON,,,53850,DET,his,PRP$,his,53839,53864
4632,unknown,,,UNKNOWN,,,53860,DET,an,DT,an,53839,53864
4633,environment,,,ENVIRONMENT,,,53877,DET,that,DT,that,53866,53885
4634,unknown,,,UNKNOWN,,,53880,PRON,we,PRP,we,53866,53885
4635,unknown,,,UNKNOWN,,,53881,DET,all,DT,all,53866,53885
4636,unknown,,,UNKNOWN,,,53909,DET,all,DT,all,53902,53913
4637,environment,,,ENVIRONMENT,,,53911,PRON,it,PRP,it,53902,53913
4638,unknown,,,UNKNOWN,,,53935,DET,the,DT,the,53934,53944
4639,unknown,,,UNKNOWN,,,53948,DET,the,DT,the,53946,53955
4640,unknown,,,UNKNOWN,,,53960,DET,some,DT,some,53958,53969
4641,unknown,,,UNKNOWN,,,53962,DET,the,DT,the,53958,53969
4642,unknown,,,UNKNOWN,,,53966,DET,the,DT,the,53958,53969
4643,reader,,,READER,,,53979,PRON,you,PRP,You,53979,53985
4644,unknown,,,UNKNOWN,,,53999,DET,the,DT,the,53987,54036
4645,unknown,,,UNKNOWN,,,54018,DET,the,DT,the,53987,54036
4646,environment,,,ENVIRONMENT,,,54027,PRON,it,PRP,it,53987,54036
4647,unknown,,,UNKNOWN,,,54032,DET,the,DT,the,53987,54036
4648,unknown,,,UNKNOWN,,,54037,DET,a,DT,A,54036,54048
4649,unknown,,,UNKNOWN,,,54060,DET,the,DT,the,54049,54067
4650,unknown,,,UNKNOWN,,,54072,DET,a,DT,a,54069,54086
4651,unknown,,,UNKNOWN,,,54089,DET,the,DT,the,54086,54110
4652,unknown,,,UNKNOWN,,,54095,DET,the,DT,the,54086,54110
4653,environment,,,ENVIRONMENT,,,54125,PRON,it,PRP,It,54125,54141
4654,unknown,,,UNKNOWN,,,54145,DET,the,DT,the,54141,54167
4655,unknown,,,UNKNOWN,,,54148,DET,the,DT,the,54141,54167
4656,unknown,,,UNKNOWN,,,54161,DET,the,DT,the,54141,54167
4657,unknown,,,UNKNOWN,,,54190,DET,the,DT,the,54176,54196
4658,unknown,,,UNKNOWN,,,54210,DET,a,DT,a,54209,54218
4659,unknown,,,UNKNOWN,,,54213,DET,the,DT,the,54209,54218
4660,unknown,,,UNKNOWN,,,54241,DET,the,DT,The,54241,54264
4661,unknown,,,UNKNOWN,,,54244,DET,which,WDT,which,54241,54264
4662,environment,,,ENVIRONMENT,,,54247,PRON,it,PRP,it,54241,54264
4663,unknown,,,UNKNOWN,,,54251,DET,the,DT,the,54241,54264
4664,unknown,,,UNKNOWN,,,54255,DET,which,WDT,which,54241,54264
4665,unknown,,,UNKNOWN,,,54264,DET,a,DT,a,54264,54288
4666,unknown,,,UNKNOWN,,,54270,DET,the,DT,the,54264,54288
4667,environment,,,ENVIRONMENT,,,54278,DET,that,WDT,that,54264,54288
4668,unknown,,,UNKNOWN,,,54292,PRON,what,WP,what,54288,54316
4669,unknown,,,UNKNOWN,,,54294,DET,the,DT,the,54288,54316
4670,unknown,,,UNKNOWN,,,54299,DET,a,DT,a,54288,54316
4671,unknown,,,UNKNOWN,,,54311,DET,a,DT,a,54288,54316
4672,reader,,,READER,,,54332,DET,your,PRP$,your,54317,54337
4673,unknown,,,UNKNOWN,,,54338,DET,all,DT,all,54337,54342
4674,unknown,,,UNKNOWN,,,54343,PRON,what,WP,What,54342,54347
4675,environment,,,ENVIRONMENT,,,54345,PRON,it,PRP,it,54342,54347
4676,unknown,,,UNKNOWN,,,54412,DET,no,DT,no,54397,54421
4677,environment,,,ENVIRONMENT,,,54421,PRON,it,PRP,It,54421,54468
4678,unknown,,,UNKNOWN,,,54435,DET,the,DT,the,54421,54468
4679,unknown,,,UNKNOWN,,,54441,DET,a,DT,a,54421,54468
4680,unknown,,,UNKNOWN,,,54452,DET,a,DT,a,54421,54468
4681,unknown,,,UNKNOWN,,,54462,DET,the,DT,the,54421,54468
4682,unknown,,,UNKNOWN,,,54493,DET,the,DT,the,54468,54544
4683,unknown,,,UNKNOWN,,,54502,DET,a,DT,a,54468,54544
4684,unknown,,,UNKNOWN,,,54506,DET,the,DT,the,54468,54544
4685,unknown,,,UNKNOWN,,,54514,DET,some,DT,some,54468,54544
4686,unknown,,,UNKNOWN,,,54531,DET,the,DT,the,54468,54544
4687,unknown,,,UNKNOWN,,,54538,DET,the,DT,the,54468,54544
4688,unknown,,,UNKNOWN,,,54565,DET,some,DT,some,54546,54606
4689,unknown,,,UNKNOWN,,,54568,DET,the,DT,the,54546,54606
4690,unknown,,,UNKNOWN,,,54576,DET,all,DT,all,54546,54606
4691,unknown,,,UNKNOWN,,,54595,DET,a,DT,a,54546,54606
4692,unknown,,,UNKNOWN,,,54602,DET,any,DT,any,54546,54606
4693,unknown,,,UNKNOWN,,,54610,DET,the,DT,the,54606,54648
4694,unknown,,,UNKNOWN,,,54631,DET,all,DT,all,54606,54648
4695,unknown,,,UNKNOWN,,,54636,DET,another,DT,another,54606,54648
4696,unknown,,,UNKNOWN,,,54639,DET,the,DT,the,54606,54648
4697,unknown,,,UNKNOWN,,,54642,DET,which,WDT,which,54606,54648
4698,unknown,,,UNKNOWN,,,54652,DET,the,DT,the,54648,54670
4699,unknown,,,UNKNOWN,,,54665,DET,a,DT,a,54648,54670
4700,unknown,,,UNKNOWN,,,54682,DET,the,DT,the,54670,54696
4701,unknown,,,UNKNOWN,,,54690,DET,a,DT,a,54670,54696
4702,unknown,,,UNKNOWN,,,54705,DET,the,DT,the,54696,54734
4703,unknown,,,UNKNOWN,,,54708,DET,which,WDT,which,54696,54734
4704,environment,,,ENVIRONMENT,,,54727,PRON,it,PRP,it,54696,54734
4705,unknown,,,UNKNOWN,,,54768,DET,the,DT,the,54757,54786
4706,unknown,,,UNKNOWN,,,54792,DET,any,DT,any,54786,54798
4707,unknown,,,UNKNOWN,,,54801,DET,the,DT,the,54798,54855
4708,unknown,,,UNKNOWN,,,54808,DET,which,WDT,which,54798,54855
4709,unknown,,,UNKNOWN,,,54811,DET,a,DT,a,54798,54855
4710,unknown,,,UNKNOWN,,,54814,DET,the,DT,the,54798,54855
4711,unknown,,,UNKNOWN,,,54836,DET,any,DT,any,54798,54855
4712,person,,,PERSON,,,54846,PRON,herself,PRP,herself,54798,54855
4713,unknown,,,UNKNOWN,,,54865,DET,the,DT,the,54855,54868
4714,unknown,,,UNKNOWN,,,54879,DET,the,DT,the,54868,54908
4715,unknown,,,UNKNOWN,,,54885,DET,the,DT,the,54868,54908
4716,unknown,,,UNKNOWN,,,54910,DET,the,DT,the,54908,54933
4717,unknown,,,UNKNOWN,,,54941,DET,a,DT,a,54933,54957
4718,unknown,,,UNKNOWN,,,54953,DET,some,DT,some,54933,54957
4719,unknown,,,UNKNOWN,,,54991,DET,the,DT,the,54981,55028
4720,unknown,,,UNKNOWN,,,54995,DET,which,WDT,which,54981,55028
4721,unknown,,,UNKNOWN,,,55049,PRON,what,WP,what,55048,55062
4722,unknown,,,UNKNOWN,,,55073,DET,the,DT,the,55062,55104
4723,unknown,,,UNKNOWN,,,55085,DET,the,DT,the,55062,55104
4724,environment,,,ENVIRONMENT,,,55125,DET,this,DT,this,55104,55129
4725,unknown,,,UNKNOWN,,,55133,DET,the,DT,the,55129,55144
4726,unknown,,,UNKNOWN,,,55136,PRON,who,WP,who,55129,55144
4727,unknown,,,UNKNOWN,,,55140,DET,the,DT,the,55129,55144
4728,unknown,,,UNKNOWN,,,55165,DET,the,DT,the,55144,55199
4729,unknown,,,UNKNOWN,,,55174,DET,all,PDT,all,55144,55199
4730,unknown,,,UNKNOWN,,,55175,DET,the,DT,the,55144,55199
4731,unknown,,,UNKNOWN,,,55206,DET,the,DT,the,55199,55227
4732,unknown,,,UNKNOWN,,,55247,DET,no,DT,no,55227,55262
4733,unknown,,,UNKNOWN,,,55267,DET,no,DT,no,55262,55292
4734,environment,,,ENVIRONMENT,,,55292,PRON,it,PRP,It,55292,55314
4735,unknown,,,UNKNOWN,,,55301,DET,the,DT,the,55292,55314
4736,environment,,,ENVIRONMENT,,,55329,DET,that,DT,that,55314,55341
4737,unknown,,,UNKNOWN,,,55337,DET,all,PDT,all,55314,55341
4738,unknown,,,UNKNOWN,,,55338,DET,the,DT,the,55314,55341
4739,unknown,,,UNKNOWN,,,55345,DET,every,DT,every,55341,55362
4740,unknown,,,UNKNOWN,,,55352,DET,the,DT,the,55341,55362
4741,unknown,,,UNKNOWN,,,55362,DET,the,DT,The,55362,55399
4742,unknown,,,UNKNOWN,,,55370,DET,this;the,DT,this;the,55362,55399
4743,unknown,,,UNKNOWN,,,55373,DET,such,PDT,such,55362,55399
4744,unknown,,,UNKNOWN,,,55374,DET,an,DT,an,55362,55399
4745,unknown,,,UNKNOWN,,,55386,DET,a,DT,a,55362,55399
4746,unknown,,,UNKNOWN,,,55402,DET,the,DT,the,55399,55460
4747,environment,,,ENVIRONMENT,,,55413,PRON,it,PRP,it,55399,55460
4748,environment,,,ENVIRONMENT,,,55429,PRON,it,PRP,it,55399,55460
4749,unknown,,,UNKNOWN,,,55433,DET,a,DT,a,55399,55460
4750,unknown,,,UNKNOWN,,,55449,DET,the,DT,the,55399,55460
4751,unknown,,,UNKNOWN,,,55456,DET,a,DT,a,55399,55460
4752,unknown,,,UNKNOWN,,,55480,DET,the,DT,the,55460,55513
4753,unknown,,,UNKNOWN,,,55488,DET,a,DT,a,55460,55513
4754,unknown,,,UNKNOWN,,,55495,DET,any,DT,any,55460,55513
4755,unknown,,,UNKNOWN,,,55500,DET,a,DT,a,55460,55513
4756,unknown,,,UNKNOWN,,,55506,DET,the,DT,the,55460,55513
4757,unknown,,,UNKNOWN,,,55513,DET,the,DT,The,55513,55557
4758,unknown,,,UNKNOWN,,,55516,DET,the,DT,the,55513,55557
4759,environment,,,ENVIRONMENT,,,55521,DET,this,DT,this,55513,55557
4760,unknown,,,UNKNOWN,,,55526,DET,the,DT,the,55513,55557
4761,unknown,,,UNKNOWN,,,55542,PRON,what,WP,what,55513,55557
4762,unknown,,,UNKNOWN,,,55581,DET,the,DT,the,55557,55597
4763,unknown,,,UNKNOWN,,,55584,DET,the,DT,the,55557,55597
4764,unknown,,,UNKNOWN,,,55594,DET,the,DT,the,55557,55597
4765,unknown,,,UNKNOWN,,,55602,DET,the,DT,the,55597,55641
4766,environment,,,ENVIRONMENT,,,55612,DET,that,WDT,that,55597,55641
4767,unknown,,,UNKNOWN,,,55614,DET,the,DT,the,55597,55641
4768,unknown,,,UNKNOWN,,,55623,DET,a,DT,a,55597,55641
4769,environment,,,ENVIRONMENT,,,55631,DET,that,WDT,that,55597,55641
4770,unknown,,,UNKNOWN,,,55638,DET,the,DT,the,55597,55641
4771,environment,,,ENVIRONMENT,,,55649,PRON,it,PRP,it,55641,55652
4772,unknown,,,UNKNOWN,,,55654,DET,these,DT,these,55652,55668
4773,unknown,,,UNKNOWN,,,55689,DET,the,DT,the,55668,55708
4774,environment,,,ENVIRONMENT,,,55725,PRON,it,PRP,it,55708,55751
4775,unknown,,,UNKNOWN,,,55743,PRON,what,WP,what,55708,55751
4776,unknown,,,UNKNOWN,,,55760,DET,a,DT,a,55751,55789
4777,unknown,,,UNKNOWN,,,55770,DET,a,DT,a,55751,55789
4778,unknown,,,UNKNOWN,,,55780,PRON,them,PRP,them,55751,55789
4779,unknown,,,UNKNOWN,,,55781,DET,which,WDT,which,55751,55789
4780,unknown,,,UNKNOWN,,,55789,DET,the,DT,The,55789,55820
4781,unknown,,,UNKNOWN,,,55797,DET,the,DT,the,55789,55820
4782,unknown,,,UNKNOWN,,,55805,DET,the,DT,the,55789,55820
4783,unknown,,,UNKNOWN,,,55812,DET,the,DT,the,55789,55820
4784,unknown,,,UNKNOWN,,,55833,DET,a,DT,A,55833,55886
4785,unknown,,,UNKNOWN,,,55837,DET,the,DT,the,55833,55886
4786,unknown,,,UNKNOWN,,,55840,DET,all,DT,all,55833,55886
4787,unknown,,,UNKNOWN,,,55845,DET,a,DT,a,55833,55886
4788,unknown,,,UNKNOWN,,,55877,DET,a,DT,a,55833,55886
4789,unknown,,,UNKNOWN,,,55880,DET,some,DT,some,55833,55886
4790,unknown,,,UNKNOWN,,,55889,DET,a,DT,a,55886,55908
4791,unknown,,,UNKNOWN,,,55893,DET,a,DT,a,55886,55908
4792,unknown,,,UNKNOWN,,,55900,DET,a,DT,a,55886,55908
4793,unknown,,,UNKNOWN,,,55914,DET,a,DT,a,55908,55935
4794,unknown,,,UNKNOWN,,,55920,DET,which,WDT,which,55908,55935
4795,unknown,,,UNKNOWN,,,55928,DET,a,DT,a,55908,55935
4796,environment,,,ENVIRONMENT,,,55935,PRON,it,PRP,It,55935,55975
4797,unknown,,,UNKNOWN,,,55955,DET,a,DT,a,55935,55975
4798,unknown,,,UNKNOWN,,,55960,DET,the,DT,the,55935,55975
4799,unknown,,,UNKNOWN,,,55969,DET,a,DT,a,55935,55975
4800,unknown,,,UNKNOWN,,,55972,DET,the,DT,the,55935,55975
4801,unknown,,,UNKNOWN,,,55976,DET,all,DT,all,55975,56050
4802,unknown,,,UNKNOWN,,,55980,DET,a,DT,a,55975,56050
4803,unknown,,,UNKNOWN,,,55986,DET,the,DT,the,55975,56050
4804,unknown,,,UNKNOWN,,,55994,DET,the,DT,the,55975,56050
4805,unknown,,,UNKNOWN,,,55998,DET,the,DT,the,55975,56050
4806,unknown,,,UNKNOWN,,,56014,DET,an,DT,an,55975,56050
4807,narrator,,,NARRATOR,,,56020,PRON,me,PRP,me,55975,56050
4808,unknown,,,UNKNOWN,,,56021,DET,every,DT,every,55975,56050
4809,unknown,,,UNKNOWN,,,56035,DET,such,PDT,Such,55975,56050
4810,unknown,,,UNKNOWN,,,56036,DET,a,DT,a,55975,56050
4811,unknown,,,UNKNOWN,,,56053,DET,the,DT,the,56050,56097
4812,unknown,,,UNKNOWN,,,56070,DET,some,DT,some,56050,56097
4813,unknown,,,UNKNOWN,,,56074,DET,the,DT,the,56050,56097
