,categ,entity_i,entity_pos,entity_root,entity_tag,entity_text,i,mention_pos,mention_root,mention_tag,mention_text,t0,t1
397,person,17.0,PROPN,blacksmith,NNP,"""Blacksmith",1176,PRON,his,PRP,his,1122,1179
398,person,17.0,PROPN,blacksmith,NNP,"""Blacksmith",1185,PRON,he,PRP,he,1180,1201
399,person,18.0,NOUN,sir,NN,sir,1213,NOUN,sir,NN,sir,1211,1217
400,person,18.0,NOUN,sir,NN,sir,1230,NOUN,sir,NN,sir,1228,1234
401,person,18.0,NOUN,sir,NN,sir,1237,PRON,he,PRP,he,1234,1259
402,person,18.0,NOUN,sir,NN,sir,1267,PRON,he,PRP,He,1267,1272
403,person,18.0,NOUN,sir,NN,sir,1280,PRON,he,PRP,He,1280,1285
404,person,18.0,NOUN,sir,NN,sir,1294,PRON,he,PRP,He,1294,1299
405,person,18.0,NOUN,sir,NN,sir,1311,PRON,he,PRP,He,1311,1317
406,person,18.0,NOUN,sir,NN,sir,1329,PRON,him,PRP,him,1317,1365
407,person,18.0,NOUN,sir,NN,sir,1367,PRON,he,PRP,He,1367,1387
408,person,18.0,NOUN,sir,NN,sir,1389,PRON,he,PRP,he,1387,1415
409,environment,19.0,NOUN,wittles,NNS,what wittles,1221,NOUN,wittles,NNS,what wittles,1218,1227
410,environment,19.0,NOUN,wittles,NNS,what wittles,1276,NOUN,wittles,NNS,me wittles,1273,1279
411,environment,20.0,NOUN,church,NN,the church,1379,NOUN,church,NN,the church,1367,1387
412,environment,20.0,NOUN,church,NN,the church,1383,DET,its,PRP$,its,1367,1387
413,unknown,21.0,DET,these,DT,"these fearful terms:—
",1411,DET,these,DT,"these fearful terms:—
",1387,1415
414,unknown,21.0,DET,these,DT,"these fearful terms:—
",1429,PRON,them,PRP,them,1416,1432
415,narrator,22.0,PRON,me,PRP,me,1437,PRON,me,PRP,me,1432,1446
416,narrator,22.0,PRON,me,PRP,me,1472,PRON,me,PRP,me,1446,1487
417,narrator,22.0,PRON,me,PRP,me,1544,PRON,me,PRP,me,1537,1557
418,person,23.0,NOUN,man,NN,which young man,1549,NOUN,man,NN,which young man,1537,1557
419,person,23.0,NOUN,man,NN,which young man,1557,NOUN,man,NN,That young man,1557,1566
420,person,23.0,NOUN,man,NN,which young man,1566,NOUN,man,NN,That young man,1566,1593
421,person,23.0,NOUN,man,NN,which young man,1575,PRON,himself,PRP,himself,1566,1593
422,person,23.0,NOUN,man,NN,which young man,1585,DET,his,PRP$,his,1566,1593
423,person,23.0,NOUN,man,NN,which young man,1590,DET,his,PRP$,his,1566,1593
424,person,23.0,NOUN,man,NN,which young man,1606,NOUN,man,NN,that young man,1593,1610
425,person,23.0,NOUN,man,NN,which young man,2176,NOUN,man,NN,The man,2176,2208
426,person,23.0,NOUN,man,NN,which young man,2187,PRON,he,PRP,he,2176,2208
427,person,23.0,NOUN,man,NN,which young man,2204,PRON,himself,PRP,himself,2176,2208
428,person,23.0,NOUN,man,NN,which young man,2231,PRON,him,PRP,him,2208,2241
429,person,23.0,NOUN,man,NN,which young man,2246,NOUN,man,NN,the horrible young man,2241,2259
430,person,23.0,NOUN,man,NN,which young man,2257,PRON,him,PRP,him,2241,2259
431,person,24.0,NOUN,boy,NN,a boy,1598,NOUN,boy,NN,a boy,1593,1610
432,person,24.0,NOUN,boy,NN,a boy,1604,PRON,himself,PRP,himself,1593,1610
433,person,25.0,NOUN,boy,NN,A boy,1610,NOUN,boy,NN,A boy,1610,1661
434,person,25.0,NOUN,boy,NN,A boy,1614,DET,his,PRP$,his,1610,1661
435,person,25.0,NOUN,boy,NN,A boy,1625,PRON,himself,PRP,himself,1610,1661
436,person,25.0,NOUN,boy,NN,A boy,1633,DET,his,PRP$,his,1610,1661
437,person,25.0,NOUN,boy,NN,A boy,1638,PRON,himself,PRP,himself,1610,1661
438,person,25.0,NOUN,boy,NN,A boy,1645,NOUN,man,NN,young man,1610,1661
439,person,25.0,NOUN,boy,NN,A boy,1652,DET,his,PRP$,his,1610,1661
440,person,25.0,NOUN,boy,NN,A boy,1655,PRON,him,PRP,him,1610,1661
441,person,25.0,NOUN,boy,NN,A boy,1658,PRON,him,PRP,him,1610,1661
442,person,25.0,NOUN,boy,NN,A boy,1665,NOUN,man,NN,that young man,1661,1681
443,person,25.0,NOUN,boy,NN,A boy,1688,NOUN,man,NN,that young man,1681,1696
444,person,25.0,NOUN,boy,NN,A boy,1711,PRON,him,PRP,him,1705,1741
445,person,25.0,NOUN,boy,NN,A boy,1719,PRON,him,PRP,him,1705,1741
446,person,25.0,NOUN,boy,NN,A boy,1733,PRON,him,PRP,him,1705,1741
447,person,25.0,NOUN,boy,NN,A boy,1754,NOUN,man,NN,the man,1741,1758
448,person,25.0,NOUN,boy,NN,A boy,1763,PRON,he,PRP,he,1758,1769
449,person,25.0,NOUN,boy,NN,A boy,1773,PRON,he,PRP,he,1770,1811
450,person,25.0,NOUN,boy,NN,A boy,1787,NOUN,man,NN,that young man,1770,1811
451,person,25.0,NOUN,boy,NN,A boy,1818,PRON,he,PRP,he,1811,1829
452,person,25.0,NOUN,boy,NN,A boy,1822,PRON,him,PRP,him,1811,1829
453,person,25.0,NOUN,boy,NN,A boy,1848,PRON,he,PRP,he,1843,1872
454,person,25.0,NOUN,boy,NN,A boy,1850,DET,his,PRP$,his,1843,1872
455,person,25.0,NOUN,boy,NN,A boy,1855,DET,his,PRP$,his,1843,1872
456,person,25.0,NOUN,boy,NN,A boy,1863,PRON,himself,PRP,himself,1843,1872
457,person,25.0,NOUN,boy,NN,A boy,1875,PRON,him,PRP,him,1872,1934
458,person,25.0,NOUN,boy,NN,A boy,1879,DET,his,PRP$,his,1872,1934
459,person,25.0,NOUN,boy,NN,A boy,1895,PRON,he,PRP,he,1872,1934
460,person,25.0,NOUN,boy,NN,A boy,1903,PRON,he,PRP,he,1872,1934
461,person,25.0,NOUN,boy,NN,A boy,1926,DET,his,PRP$,his,1872,1934
462,person,25.0,NOUN,boy,NN,A boy,1930,PRON,him,PRP,him,1872,1934
463,person,25.0,NOUN,boy,NN,A boy,1935,PRON,he,PRP,he,1934,1967
464,person,25.0,NOUN,boy,NN,A boy,1943,PRON,he,PRP,he,1934,1967
465,person,25.0,NOUN,boy,NN,A boy,1965,PRON,me,PRP,me,1934,1967
466,person,25.0,NOUN,boy,NN,A boy,1970,PRON,him,PRP,him,1967,1989
467,person,25.0,NOUN,boy,NN,A boy,1999,PRON,him,PRP,him,1989,2050
468,person,25.0,NOUN,boy,NN,A boy,2009,PRON,himself,PRP,himself,1989,2050
469,person,25.0,NOUN,boy,NN,A boy,2016,DET,his,PRP$,his,1989,2050
470,person,25.0,NOUN,boy,NN,A boy,2019,DET,his,PRP$,his,1989,2050
471,person,25.0,NOUN,boy,NN,A boy,2067,PRON,him,PRP,him,2050,2105
472,environment,26.0,NOUN,people,NNS,the dead people,1909,NOUN,people,NNS,the dead people,1872,1934
473,environment,26.0,NOUN,people,NNS,the dead people,1918,DET,their,PRP$,their,1872,1934
474,environment,27.0,NOUN,wall,NN,the low church wall,1938,NOUN,wall,NN,the low church wall,1934,1967
475,environment,27.0,NOUN,wall,NN,the low church wall,1946,PRON,it,PRP,it,1934,1967
476,environment,28.0,NOUN,river,NN,the river,2004,NOUN,river,NN,the river,1989,2050
477,environment,28.0,NOUN,river,NN,the river,2070,NOUN,river,NN,the river,2050,2105
478,environment,28.0,NOUN,river,NN,the river,2109,NOUN,river,NN,the river,2105,2176
479,environment,29.0,NOUN,marshes,NNS,the marshes here,2028,NOUN,marshes,NNS,the marshes here,1989,2050
480,environment,29.0,NOUN,marshes,NNS,the marshes here,2050,NOUN,marshes,NNS,The marshes,2050,2105
481,environment,30.0,PRON,it,PRP,it,2155,PRON,it,PRP,it,2105,2176
482,environment,30.0,PRON,it,PRP,it,2168,PRON,it,PRP,it,2105,2176
483,person,31.0,NOUN,pirate,NN,a pirate,2173,NOUN,pirate,NN,a pirate,2105,2176
484,person,31.0,NOUN,pirate,NN,a pirate,2189,NOUN,pirate,NN,the pirate,2176,2208
485,environment,32.0,NOUN,cattle,NNS,the cattle,2223,NOUN,cattle,NNS,the cattle,2208,2241
486,environment,32.0,NOUN,cattle,NNS,the cattle,2226,DET,their,PRP$,their,2208,2241
487,environment,32.0,NOUN,cattle,NNS,the cattle,2236,PRON,they,PRP,they,2208,2241
488,narrator,33.0,PRON,i,PRP,I,2286,PRON,i,PRP,I,2276,2309
489,narrator,33.0,PRON,i,PRP,I,2318,PRON,myself,PRP,myself,2310,2367
490,narrator,33.0,PRON,i,PRP,I,2352,PRON,me,PRP,me,2310,2367
491,person,34.0,PRON,herself,PRP,herself,2295,PRON,herself,PRP,herself,2276,2309
492,person,34.0,PRON,herself,PRP,herself,2300,PRON,she,PRP,she,2276,2309
493,person,34.0,PRON,herself,PRP,herself,2326,PRON,her,PRP,her,2310,2367
494,person,34.0,PRON,herself,PRP,herself,2346,DET,her,PRP$,her,2310,2367
495,environment,35.0,NOUN,expression,NN,the expression,2320,NOUN,expression,NN,the expression,2310,2367
496,environment,35.0,NOUN,expression,NN,the expression,2344,PRON,it,PRP,it,2310,2367
